"adap-org/9904004","Andreas Pedersen","Paolo Sibani, Andreas Pedersen","Evolution dynamics in terraced NK landscapes","8 pages with 4 figures. Accepted in Europhys. Lett","Europhysics Lett. 48, 346-352 (1999)","10.1209/epl/i1999-00487-7",,"adap-org nlin.AO q-bio",,"  We study populations of agents evolving in fitness landscapes constructed
according to the rules of a modified NK model with a tunable amount of neutral
paths. In the `punctuated equilibrium' regime evolutionary events are
identified as jumps in the mean population fitness, and the statistics of these
jumps in an ensemble of independently evolving populations is analyzed. We show
that, for a wide range of landscapes parameters, the number of events in time t
is Poisson distributed, with the time parameter replaced by the logarithm of
time. This simple log-Poisson statistics likewise describes the number n of
records in any sequence of t independently generated random numbers. The
implications of this behavior for evolution dynamics are discussed.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 12:52:33 GMT""},{""version"":""v2"",""created"":""Wed, 13 Oct 1999 14:36:18 GMT""}]","2009-10-31"
"hep-ph/9904355","Jeonghyeon Song","Kang Young Lee, H.S. Song and JeongHyeon Song (SNU)","Polarization Effects on the $e+e- \to W^+W^-$ process with Large Extra
  Dimensions","Final version to appear in Phys.Lett.B. More references are added","Phys.Lett. B464 (1999) 82-89","10.1016/S0370-2693(99)01012-6",,"hep-ph",,"  We study large extra dimension effects on the polarizations of the $W$ pair
and electron beam at the $e^+ e^-\to W^+ W^-$ process. It is shown that the
measurements of the cross section for transversely polarized $W$ pair with the
right-handed electron beam remarkably enhance the possibilities to see the low
scale quantum gravity effects. Higher Linear Collider bounds on the string
scale in this model can be obtained by using the left-handed electron beam.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 07:16:27 GMT""},{""version"":""v2"",""created"":""Wed, 11 Aug 1999 04:43:38 GMT""}]","2009-10-31"
"hep-ph/9904356","Borisov","A.V.Borisov and P.E.Sizin","Propagation of axions in a strongly magnetized medium","RevTex, no figures, 13 pages, Revised version of the paper published
  in J. Exp. Theor. Phys. {\bf 88}, 1 (1999)","J.Exp.Theor.Phys. 88 (1999) 1-5; Zh.Eksp.Teor.Fiz. 115 (1999) 3-11","10.1134/1.558755",,"hep-ph",,"  The polarization operator of an axion in a degenerate gas of electrons
occupying the ground-state Landau level in a superstrong magnetic field $H\gg
H_0=m_e^2c^3/e\hbar =4.41\cdot 10^{13}$ G is investigated in a model with a
tree-level axion-electron coupling. It is shown that a dynamic axion mass,
which can fall within the allowed range of values $(10^{-5} eV \lesssim
m_a\lesssim 10^{-2} eV)$, is generated under the conditions of strongly
magnetized neutron stars. As a result, the dispersion relation for axions is
appreciably different from that in a vacuum.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 07:31:52 GMT""}]","2009-10-31"
"hep-ph/9904357","Nikolaos Tetradis","Alessandro Strumia and Nikolaos Tetradis","Bubble-nucleation rates for cosmological phase transitions","8 pages, 2 fig.s. Final version","JHEP 9911:023,1999","10.1088/1126-6708/1999/11/023","IFUP-TH/99-16 and SNS-PH/99-5","hep-ph",,"  We estimate bubble-nucleation rates for cosmological phase transitions. We
concentrate on the evaluation of the pre-exponential factor, for which we give
approximate analytical expressions. Our approach relies on the use of a real
coarse-grained potential. We show how the coarse-graining scale can be
determined in the studies of high-temperature phase transitions. We discuss the
metastability bound on the Higgs-boson mass and the electroweak phase
transition. We find that the saddle-point approximation is reliable in the
first case and breaks down in the second case.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 13:16:27 GMT""},{""version"":""v2"",""created"":""Thu, 18 Nov 1999 12:34:59 GMT""}]","2009-10-31"
"hep-ph/9904358","Akram","N. F. Nasrallah (Lebanese University)","The Goldberger-Treiman Discrepancy","References updated and minor corrections","Phys.Rev. D62 (2000) 036006","10.1103/PhysRevD.62.036006",,"hep-ph",,"  The Golberger- Treiman discrepancy is related to the asymptotic behaviour of
the pionic form factor of the nucleon obtained from baryonic QCD sum rules. The
result is .015<=Delta_{GT}<=.022
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 13:43:23 GMT""},{""version"":""v2"",""created"":""Wed, 13 Oct 1999 17:12:17 GMT""},{""version"":""v3"",""created"":""Tue, 4 Apr 2000 21:26:04 GMT""}]","2009-10-31"
"hep-ph/9904359","Andrew Kirk","A. Kirk and the WA102 Collaboration","The spin of the $f_J(1710)$ and new effects observed in the WA102
  experiment","4 pages, Latex, 3 Figures to appear in the proceeding of the
  Rencontres de Moriond, Les Arcs, France, March 1999",,,,"hep-ph",,"  A partial wave analysis of the centrally produced KK and pipi systems shows
that the fJ(1710) has J = 0. In addition, a study of central meson production
as a function of the difference in transverse momentum (dPT) of the exchanged
particles shows that undisputed qqbar mesons are suppressed at small dPT
whereas the glueball candidates are enhanced and that the production cross
section for different resonances depends strongly on the azimuthal angle
between the two outgoing protons.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 14:10:58 GMT""}]","2007-05-23"
"hep-ph/9904360","Xing Zhi-Zhong","Xuan-Yem Pham and Zhi-zhong Xing","CP Asymmetries in B_d \to D^{*+}D^{*-} and B_s \to D^{*+}_s D^{*-}_s
  Decays: P-wave Dilution, Penguin and Rescattering Effects","Latex 10 pages. Phys. Lett. B (in printing)","Phys.Lett. B458 (1999) 375-382","10.1016/S0370-2693(99)00611-5","LMU-99-07, PAR-LPTHE-99-17","hep-ph hep-ex",,"  Determination of the CP-violating parameters \sin 2\beta and \sin 2\beta' is
shown to be possible from B^0_d vs \bar{B}^0_d \to D^{*+}D^{*-} and B^0_s vs
\bar{B}^0_s \to D^{*+}_sD^{*-}_s decays {\it without} doing the angular
analysis. The P-wave dilution factors of these two asymmetries are found to be
0.89 and 0.90, respectively, using the factorization approximation and heavy
quark symmetry. The penguin-induced corrections amount to about 2% and 3% in
the corresponding B_d and B_s channels. Final-state rescattering effects could
be handled by detecting the neutral modes B^0_d and \bar{B}^0_d \to
D^{*0}\bar{D}^{*0}.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 14:32:30 GMT""},{""version"":""v2"",""created"":""Fri, 4 Jun 1999 08:40:36 GMT""}]","2009-10-31"
"hep-ph/9904361","Kai Hencken","G. Baur (1), K. Hencken (2), D. Trautmann (2), S. Sadovsky (3), Yu.
  Kharlov (3) ((1) Forschungszentrum Juelich, (2) Institut fuer Physik, U
  Basel, (3) IHEP, Protvino)","Coherent Interactions with heavy ions at CMS","updated version, to be included in the CMS Heavy Ion Chapter",,,,"hep-ph",,"  Due to coherence, there are strong electromagnetic fields of short duration
in very peripheral collisions. They give rise to photon-photon and
photon-nucleus collisions with high flux up to an invariant mass region
hitherto unexplored experimentally. After a general survey photon-photon
luminosities in relativistic heavy ion collisions are discussed. Special care
is taken to include the effects of strong interactions and nuclear size. Then
photon-photon physics at various invariant mass scales is discussed. Invariant
masses of up to about 100 GeV can be reached at LHC, and in addition the
potential for new physics is available. Photonuclear reactions and other
important background effects, especially diffractive processes are also
discussed. Lepton-pair production, especially electron-positron pair production
is copious. Due to the strong fields there will be new phenomena, especially
multiple e+e- pair production.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 14:27:37 GMT""},{""version"":""v2"",""created"":""Tue, 24 Aug 1999 08:14:54 GMT""}]","2009-09-25"
"hep-ph/9904362","Martynenko Alexei Petrovich","R.N. Faustov, A.P. Martynenko","Proton polarizability and the Lamb shift in muonic hydrogen","8 pages, LaTeX2.09, 2 figures, uses linedraw.sty","Phys.Atom.Nucl. 63 (2000) 845-849; Yad.Fiz. 63 (2000) 915-919","10.1134/1.855715","SSU-HEP-99/04","hep-ph",,"  The proton structure and proton polarizability corrections to the Lamb shift
of electronic hydrogen and muonic hydrogen were evaluated on the basis of
modern experimental data on deep inelastic structure functions. Numerical value
of proton polarizability contribution to (2P-2S) Lamb shift is equal to 4.4
GHz.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 14:54:17 GMT""},{""version"":""v2"",""created"":""Mon, 19 Apr 1999 12:46:45 GMT""}]","2009-10-31"
"hep-th/9904114","Peter Mayr","P. Berglund and P. Mayr","Stability of vector bundles from F-theory","8 pages, harvmac (b)","JHEP9912:009,1999","10.1088/1126-6708/1999/12/009","CERN-TH/99-102","hep-th",,"  We use a recently proposed formulation of stable holomorphic vector bundles
$V$ on elliptically fibered Calabi--Yau n-fold $Z_n$ in terms of toric geometry
to describe stability conditions on $V$. Using the toric map $f: W_{n+1} \to
(V,Z_n)$ that identifies dual pairs of F-theory/heterotic duality we show how
stability can be related to the existence of holomorphic sections of a certain
line bundle that is part of the toric construction.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 22:35:56 GMT""}]","2009-10-31"
"hep-th/9904115","Peter Mayr","P. Mayr","N=1 Heterotic string vacua from mirror symmetry","19 pages, Lectures presented at the Winter School on Vector Bundles,
  Mirror Symmetry, and Lagrangian Submanifolds, Harvard University, January
  1999, v2: typos corrected, comments added",,,"CERN-TH/98-39","hep-th",,"  We review a systematic construction of $\cx N=1$ supersymmetric heterotic
string vacua using mirror symmetry. The method provides a large class of
explicit solutions for stable, holomorphic vector bundles on Calabi-Yau n-folds
Z_n in terms of toric geometry. Phenomenologically interesting
compactifications as well as non-perturbative dynamics of the heterotic string
are discussed within this framework.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 22:02:25 GMT""},{""version"":""v2"",""created"":""Wed, 27 Oct 1999 14:47:34 GMT""}]","2007-05-23"
"hep-th/9904116","M. Mattis","T.J. Hollowood (Los Alamos, Swansea), V.V. Khoze (Durham), W. Lee (Los
  Alamos), M.P. Mattis (Los Alamos)","Breakdown of Cluster Decomposition in Instanton Calculations of the
  Gluino Condensate","31 pages, uses an avant-garde version of LaTeX; this version
  incorporates improved numerics as well as an enhanced discussion of the
  physics","Nucl.Phys. B570 (2000) 241-266","10.1016/S0550-3213(99)00503-9",,"hep-th hep-ph",,"  A longstanding puzzle concerns the calculation of the gluino condensate
<{tr\lambda^2\over 16\pi^2}> = c\Lambda^3 in N=1 supersymmetric SU(N) gauge
theory: so-called weak-coupling instanton (WCI) calculations give c=1, whereas
strong-coupling instanton (SCI) calculations give, instead,
c=2[(N-1)!(3N-1)]^{-1/N}. By examining correlators of this condensate in
arbitrary multi-instanton sectors, we cast serious doubt on the SCI calculation
of <{tr\lambda^2\over 16\pi^2}> by showing that an essential step --- namely
cluster decomposition --- is invalid. We also show that the addition of a
so-called Kovner-Shifman vacuum (in which <{tr\lambda^2\over 16\pi^2}> = 0)
cannot straightforwardly resolve this mismatch.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 22:33:13 GMT""},{""version"":""v2"",""created"":""Wed, 21 Jul 1999 20:00:46 GMT""}]","2009-10-31"
"hep-th/9904117","Anders Westerberg","Anders Westerberg and Niclas Wyllard","Supersymmetric brane actions from interpolating dualisations","33 pages, LaTeX2e; v2: minor changes, references added; v3: minor
  corrections","Nucl.Phys.B560:683-715,1999","10.1016/S0550-3213(99)00446-0","DAMTP-1999-48","hep-th",,"  We explore the possibility of constructing p-brane world-volume actions with
the requirements of kappa-symmetry and gauge invariance as the only input. In
the process, we develop a general framework which leads to actions
interpolating between Poincare-dual descriptions of the world-volume theories.
The method does not require any restrictions on the on-shell background
configurations or on the dimensions of the branes. After some preliminary
studies of low-dimensional cases we apply the method to the type IIB
five-branes and, in particular, construct a kappa-symmetric action for the type
IIB NS5-brane with a world-volume field content reflecting the fact that the
D1-, D3- and D5-branes can end on it.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 12:31:42 GMT""},{""version"":""v2"",""created"":""Tue, 27 Apr 1999 18:47:49 GMT""},{""version"":""v3"",""created"":""Wed, 11 Aug 1999 18:46:56 GMT""}]","2011-07-19"
"hep-th/9904118","Kazutoshi Ohta","Kazutoshi Ohta","Moduli Space of Vacua of Supersymmetric Chern-Simons Theories and Type
  IIB Branes","16 pages, LaTeX2e, 2 figures, typos corrected","JHEP 9906:025,1999","10.1088/1126-6708/1999/06/025","YITP-99-23","hep-th",,"  We study the correspondence between the moduli space of vacua of
three-dimensional supersymmetric Yang-Mills (Maxwell) Chern-Simons theories and
brane configurations with (p,q)5-brane. For Coulomb branches, the number of the
massless adjoint scalar fields in various supersymmetric theories exactly
coincides with the number of the freely moving directions of D3-branes
stretched between two 5-branes. When we include a matter superfield into the
supersymmetric Chern-Simons theory two distinct symmetric and asymmetric phase
appear. The symmetric phase is peculiar to this Chern-Simons Higgs system. We
find the corresponding brane configuration for these phases. We also identify
the stringy counterpart of the topological vortex state in the asymmetric
phase.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 02:07:28 GMT""},{""version"":""v2"",""created"":""Fri, 30 Apr 1999 09:15:23 GMT""}]","2011-07-19"
"hep-th/9904119","Alex Lewis","Brian P. Dolan and Alex Lewis","Renormalization group flow and parallel transport with non-metric
  compatible connections","7 pages, Latex","Phys.Lett. B460 (1999) 302-306","10.1016/S0370-2693(99)00792-3","DIAS-STP-00-03","hep-th",,"  A family of connections on the space of couplings for a renormalizable field
theory is defined. The connections are obtained from a Levi-Civita connection,
for a metric which is a generalisation of the Zamolodchikov metric in two
dimensions, by adding a family of tensors which are solutions of the
renormalization group equation for the operator product expansion
co-efficients. The connections are torsion free, but not metric compatible in
general. The renormalization group flows of N=2 supersymmetric Yang-Mills
theory in four dimensions and the O(N)-model in three dimensions, in the large
$N$ limit, are analysed in terms of parallel transport under these connections.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 09:15:07 GMT""}]","2009-10-31"
"math-ph/9904013","Peter Wittwer","Guillaume van Baalen, Alain Schenkel, Peter Wittwer","Asymptotics of solutions in nA+nB->C reaction Diffusion systems","22 pages, 1 figure",,"10.1007/s002200050775",,"math-ph math.AP math.MP",,"  We analyze the long time behavior of initial value problems that model a
process where particles of type A and B diffuse in some substratum and react
according to $nA+nB\to C$. The case n=1 has been studied before; it presents
nontrivial behavior on the reactive scale only. In this paper we discuss in
detail the cases $n>3$, and prove that they show nontrivial behavior on the
reactive and the diffusive length scale.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 16:51:53 GMT""}]","2009-10-31"
"math-ph/9904014","Lagraa Mohamed","M. Lagraa (Uni. d'Oran Es-senia - Algeria)","Measurability of observables in the noncommutative special relativity","15 pages, no figures, the transformations of states are discussed and
  the study of the energy-momentum is added, somes references are added",,,,"math-ph hep-th math.MP math.QA",,"  We adapt the axioms of the quantum mechanics to the quantum Minkowski
space-time coordinates and their transformations under the quantum Lorentz
group to show how we can formulate the noncommutative special relativity and
its quantum physical observables. we establish in this formalism the quantum
analog of the lifetime dilatation formula and the relativistic relations
between the energy-momentum four-vector and the mass and the velocity. From the
explicit construction of states, we establish the causality principle in the
noncommutative special relativity and show that for a free particle moving in
the quantum Minkowski space-time, only the length of the velocity and one of
its components can be measured exactly and simultaneously. In addition these
observables present discret spectrums which imply quantized lifetimes of moving
unstable particles.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 02:01:31 GMT""},{""version"":""v2"",""created"":""Sun, 14 Jan 2001 18:14:22 GMT""}]","2007-05-23"
"math-ph/9904015","Seigo Kishiba","K. Araki(Okayama Univ. of Science), K. Suzuki(Tokyo Univ. of Agri. and
  Tech.), K. Kishida and S. Kishiba(Hiroshima Univ.)","Multiresolution approximation of the vector fields on T^3","LaTeX, 33 Pages, 3 figures. submitted to J. Math. Phys",,,,"math-ph math.MP",,"  Multiresolution approximation (MRA) of the vector fields on T^3 is studied.
We introduced in the Fourier space a triad of vector fields called helical
vectors which derived from the spherical coordinate system basis. Utilizing the
helical vectors, we proved the orthogonal decomposition of L^2(T^3) which is a
synthesis of the Hodge decomposition of the differential 1- or 2-form on T^3
and the Beltrami decomposition that decompose the space of solenoidal vector
fields into the eigenspaces of curl operator. In the course of proof, a general
construction procedure of the divergence-free orthonormal complete basis from
the basis of scalar function space is presented. Applying this procedure to MRA
of L^2(T^3), we discussed the MRA of vector fields on T^3 and the analyticity
and regularity of vector wavelets. It is conjectured that the solenoidal
wavelet basis must break r-regular condition, i.e. some wavelet functions
cannot be rapidly decreasing function because of the inevitable singularities
of helical vectors. The localization property and spatial structure of
solenoidal wavelets derived from the Littlewood-Paley type MRA (Meyer's
wavelet) are also investigated numerically.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 09:00:21 GMT""}]","2007-05-23"
"math/9904078","George W. Patrick","G. W. Patrick","Dynamics near Relative Equilibria: Nongeneric Momenta at a 1:1
  Group-Reduced Resonance","Minor corrections. To appear Mathematische Zeitschrift; 39 pp","Math. Z. 232 (1999) 747-787",,,"math.SG math-ph math.DS math.MP",,"  An interesting situation occurs when the linearized dynamics of the shape of
a formally stable Hamiltonian relative equilibrium at nongeneric momentum 1:1
resonates with a frequency of the relative equilibrium's generator. In this
case some of the shape variables couple to the group variables to first order
in the momentum perturbation, and the first order perturbation theory implies
that the relative equilibrium slowly changes orientation in the same way that a
charged particle with magnetic moment moves on a sphere under the influence of
a radial magnetic monopole. In the course of showing this a normal form is
constructed for linearizations of relative equilibria and for Hamiltonians near
group orbits of relative equilibria.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 18:39:14 GMT""},{""version"":""v2"",""created"":""Wed, 1 Sep 1999 20:43:24 GMT""}]","2007-05-23"
"math/9904079","Dimitri Leites","Alexander Sergeev","An analog of the classical invariant theory for Lie superlagebras. II","18 p., Latex",,,,"math.RT math.AC",,"  Let V be a finite dimensional complex superspace and G a simple (or a
``close'' to simple) Lie superalgebra of matrix type, i.e., a Lie
subsuperalgebra in GL(V). Under the classical invariant theory for G we mean
the description of G-invariant elements of the tensor algebra of V. In
math.RT/9810113 the invariants are described up to polarization operators. Here
we give a complete description of the generators in the algebra of invariants
and describe the relations between the invariants of the scalar product type.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 01:08:35 GMT""}]","2007-05-23"
"math/9904080","Ruslan Sharipov","V. V. Dmitrieva, A. V. Gladkov, R. A. Sharipov","On some equations that can be brought to the equations of diffusion type","AmSTeX, Ver. 2.1h,13 pages, amsppt style",,,,"math.DG math.AP",,"  For the system of second order quasilinear parabolic equations the problem of
reducing them to the equations of diffusion type is considered. In
non-degenerate case an effective algorithm for solving this problem is
suggested.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 02:31:19 GMT""},{""version"":""v2"",""created"":""Sat, 17 Apr 1999 06:01:32 GMT""}]","2007-05-23"
"math/9904081","Takahiro Hayashi","Takahiro Hayashi","Coribbon Hopf (face) algebras generated by lattice models","AMS-LaTeX, 26 pages",,,,"math.QA",,"  By studying ``points of the underlying quantum groups''of coquasitriangular
Hopf (face) algebras, we construct ribbon categories for each lattice models
without spectral parameter of both vertex and face type. Also, we give a
classification of the braiding and the ribbon structure on quantized classical
groups and modular tensor categories closely related to quantum
SU(N)_L-invariants of 3-manifolds.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 08:13:47 GMT""}]","2007-05-23"
"math/9904082","Takahiro Hayashi","Takahiro Hayashi","Face algebras and unitarity of SU(N)_L-TQFT","AMS-LaTeX, 36 pages, to appear in Commun. Math. Phys","Commun.Math.Phys. 203 (1999) 211-247","10.1007/s002200050610",,"math.QA",,"  Using face algebras (i.e. algebras of L-operators of IRF models), we
construct modular tensor categories with positive definite inner product, whose
fusion rules and S-matrices are the same as (or slightly different from) those
obtained by $U_q (\frak{sl}_{N})$ at roots of unity. Also we obtain state-sums
of ABF models on framed links which give quantum SU(2)-invariants of
corresponding 3-manifolds.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 08:59:26 GMT""}]","2009-10-31"
"math/9904083","Barbara Wehmeyer","S. Kudla, M. Rapoport","Arithmetic Hirzebruch Zagier cycles","106 pages",,,"990414.ssk.1","math.AG",,"  We define special cycles on arithmetic models of twisted Hilbert-Blumenthal
surfaces at primes of good reduction. These are arithmetic versions of these
cycles. In particular, we characterize the non-degenerate intersections and
partially determine the generating series formed from the intersection numbers
of them relating it to the value at the center of symmetry of the derivative of
a certain metaplectic Eisenstein series in 6 variables. These results are
analogous to those obtained by us in the case of Siegel threefolds
(alg-geom/9711025). We also study the case of degenerate intersections and show
that in this case the intersection locus is a configuration of projective lines
whose dual graph is described in terms of subcomplexes of the Bruhat-Tits
building of PGL(2,F), where F is an unramified quadratic extension of Q_p.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 12:48:33 GMT""}]","2007-05-23"
"nucl-th/9904047",,"Jan-e Alam, Sourav Sarkar, Pradip Roy and Bikash Sinha","Electromagnetic probes of hot and dense hadronic matter","One LaTex file, 7 PS files included",,,,"nucl-th",,"  The formalism of photon and dilepton productions in a thermal bath are
discussed in the frame work of finite temperature field theory. The emission
rate has been expressed in terms of the discontinuities or imaginary part of
the photon self energy in the thermal bath. The photon and dilepton emissions
have been computed by taking into account the in-medium modifications of the
particles appearing in the internal loop of the self energy diagram using a
phenomenological effective lagrangian approach. The results has been compared
with the photon spectra measured by WA 98 collaboration at CERN SPS energies.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 09:04:24 GMT""}]","2016-01-07"
"nucl-th/9904048","Root","V.D. Toneev(GSI and Dubna), J. Cleymans (Cape Town), E.G.
  Nikonov(Dubna), K. Redlich (GSI and Wroclaw), A.A. Shanenko (Dubna)","Dynamical Interpretation of Chemical Freeze-Out Parameters","7 pages latex, 2 figures postscript",,,,"nucl-th",,"  It is shown that the condition for chemical freeze-out, average energy per
hadron approximately 1 GeV, selects the softest point of the equation of state,
namely the point where the pressure divided by the energy density has a
minimum. The sensitivity to the equation of state used is discussed. The
previously proposed mixed phase model, which is consistent with lattice QCD
data naturally leads to the chemical freeze-out condition.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 15:46:12 GMT""},{""version"":""v2"",""created"":""Sat, 17 Apr 1999 15:40:29 GMT""}]","2009-09-25"
"physics/9904032","Jan M. Rost","Jan M Rost and Thomas Pattard","Universal shape function for the double ionization cross section of
  negative ions by electron impact","4 pages, 3 figures","J. Phys. B 32, L547 (1999)","10.1088/0953-4075/32/15/107",,"physics.atom-ph",,"  It is shown that recently measured cross sections for double ionization of
negative ions ($H^-, O^-$, and $C^-$) possess a universal shape when plotted in
suitable dimensionless units. The shape can be represented with a simple
analytical function, following the same principles as it has been done in
establishing a universal shape function for single ionization [Rost and Pattard
1997 Phys. Rev. A {\bf 55} R5]. Thereby, it is demonstrated that direct double
ionization dominates the cross section for the targets considered.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 09:46:33 GMT""}]","2009-10-31"
"physics/9904033","Alexei V. Taichenachev","A. V. Taichenachev, A. M. Tumaikin and V. I. Yudin","Four-state N-atom as a simple theoretical model for electromagnetically
  induced absorption","RevTeX 4 pages, 3 ps figures",,,,"physics.atom-ph quant-ph",,"  A simple theoretical model describing the positive sign of subnatural-width
absorption resonances in the recent experiment of Akulshin and co-workers
(Phys. Rev. A, {\bf 57}, 2996 (1998)) is proposed. An analytical expression for
the linear response to the weak probe field is found in the low-saturation
limit with respect to the control field. It is shown that the positive sign of
subnatural resonance is caused by the spontaneous transfer of the light-induced
coherence from the excited level to the ground one.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 12:34:17 GMT""}]","2007-05-23"
"quant-ph/9904064","O. B. Zaslavskii","V. V. Ulyanov and O.B.Zaslavskii (Department of Physics, Kharkov State
  University)","Tunnelling series in terms of perturbation theory for quantum spin
  systems","7 pages, REVTeX 3.0","Phys.Rev.B60:6212,1999","10.1103/PhysRevB.60.6212",,"quant-ph cond-mat.stat-mech hep-th",,"  Considered is quantum tunnelling in anisotropic spin systems in a magnetic
field perpendicular to the anisotropy axis. In the domain of small field the
problem of calculating tunnelling splitting of energy levels is reduced to
constructing the perturbatio n series with degeneracy, the order of degeneracy
being proportional to a spin value. Partial summation of this series taking
into account ''dangerous terms'' with small denominators is performed and the
value of tunnelling splitting is calculated with allowance for the first
correction with respect to a magnetic field.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 17:23:21 GMT""}]","2008-12-18"
"solv-int/9904014","Robert Milson","Niky Kamran, Robert Milson, Peter Olver","Invariant Modules and the Reduction of Nonlinear Partial Differential
  Equations to Dynamical Systems","28 pages. To appear in Advances in Mathematics",,,,"solv-int nlin.SI",,"  We completely characterize all nonlinear partial differential equations
leaving a given finite-dimensional vector space of analytic functions
invariant. Existence of an invariant subspace leads to a re duction of the
associated dynamical partial differential equations to a system of ordinary
differential equations, and provide a nonlinear counterpart to quasi-exactly
solvable quantum Hamiltonians. These results rely on a useful extension of the
classical Wronskian determinant condition for linear independence of functions.
In addition, new approaches to the characterization o f the annihilating
differential operators for spaces of analytic functions are presented.
","[{""version"":""v1"",""created"":""Thu, 15 Apr 1999 20:03:52 GMT""}]","2007-05-23"
"solv-int/9904015","Nikolay Asenov Kostov","N.A.Kostov, Z.T. Kostova","Nonlinear waves, differential resultant, computer algebra and completely
  integrable dynamical systems","33 pages, no figures",,,,"solv-int nlin.SI",,"  The hierarchy of integrable equations are considered. The dynamical approach
to the theory of nonlinear waves is proposed. The special solutions(nonlinear
waves) of considered equations are derived. We use powerful methods of computer
algebra such differential resultant and others.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 05:52:06 GMT""}]","2007-05-23"
"solv-int/9904016","Nikolay Asenov Kostov","N.A. Kostov","Korteweg-de Vries hierarchy and related completely integrable systems:
  I. Algebro-geometrical approach","31 pages, no figures",,,"Preprint TH-98/4, 1998, INRNE, BAS, Sofia","solv-int nlin.SI",,"  We consider complementary dynamical systems related to stationary Korteweg-de
Vries hierarchy of equations. A general approach for finding elliptic solutions
is given. The solutions are expressed in terms of Novikov polynomials in
general quais-periodic case. For periodic case these polynomials coincide with
Hermite and Lam\'e polynomials. As byproduct we derive $2\times 2$ matrix Lax
representation for Rosochatius-Wojciechiwski, Rosochatius, second flow of
stationary nonlinear vectro Schr\""{o}dinger equations and complex Neumann
system.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 06:17:02 GMT""}]","2007-05-23"
"solv-int/9904017","Nikolay Asenov Kostov","P.L. Christiansen, J.C. Eilbeck, V.Z. Enolskii, and N.A. Kostov","Quasi-Periodic and Periodic Solutions for Systems of Coupled Nonlinear
  SCHR\""Odinger Equations","21 pages, no figures",,"10.1098/rspa.2000.0612","TH/2 INRNE, BAS, Sofia","solv-int nlin.SI",,"  We consider travelling periodic and quasiperiodic wave solutions of a set of
coupled nonlinear Schr\""odimger equations. In fibre optics these equations can
be used to model single mode fibers with strong birefringence and two-mode
optical fibres. Recently these equations appear as modes, which describe
pulse-pulse interaction in wavelength-division-multiplexed channels of optical
fiber transmission systems. Two phase quasi-periodic solutions for integrable
Manakov system are given in tems of two-dimensional Kleinian functions. The
reduction of quasi-periodic solutions to elliptic functions is dicussed. New
solutions in terms of generalized Hermite polynomilas, which are associated
with two-gap Treibich-Verdier potentials are found.
","[{""version"":""v1"",""created"":""Fri, 16 Apr 1999 06:42:49 GMT""}]","2009-10-31"
